run_id,seed_profile_id,runtime_decision_source_requested,runtime_decision_source_effective,movement_model_requested,movement_model_effective,movement_v3a_experiment_effective,centroid_probe_scale_effective,cell_FR,cell_MB,cell_PD,opponent_archetype_name,opponent_archetype_index,injected_test_vector,injected_opponent_vector,random_seed_effective,background_map_seed_effective,metatype_random_seed_effective,winner,end_tick,remaining_units_A,remaining_units_B,first_contact_tick,first_kill_tick,cut_tick,pocket_tick,first_deep_pursuit_tick,first_deep_pursuit_tick_A,first_deep_pursuit_tick_B,pct_ticks_deep_pursuit_A,pct_ticks_deep_pursuit_B,mean_pursuit_intensity_A,mean_pursuit_intensity_B,mean_enemy_collapse_signal_A,mean_enemy_collapse_signal_B,p95_enemy_collapse_signal_A,p95_enemy_collapse_signal_B,collapse_prediction_error,ar_forward_p90_A,ar_forward_p90_B,wedge_ratio_p10_A,wedge_ratio_p10_B,split_separation_p90_A,split_separation_p90_B,missing_cut,pocket_without_cut,event_order_anomaly,determinism_digest,cohesion_gap_mean_abs_A,cohesion_gap_mean_abs_B,cohesion_gap_max_abs_A,cohesion_gap_max_abs_B,cohesion_gap_differs_A,cohesion_gap_differs_B,phase_label
FR5_MB5_PD8_muller_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,5,5,8,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 3.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 1.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 9.0, ""risk_appetite"": 2.0, ""targeting_logic"": 6.0, ""time_preference"": 3.0}",104729,130363,181081,A,457,22,0,108,116,127,154,1,1,1,92.12253829321664,65.20787746170679,0.3311039055546842,0.28760682031712426,0.4704997534307784,0.711144479358122,0.8900000000000001,0.94,-153,2.1055791241958732,1.8644263670226626,1.0464352902833907,0.8080123454266317,1.7088886615211887,1.7383793885145793,False,False,False,d6d3d8ba8dda23f59b9632230aaf4fa8a1c5ff2e6fd08a788b75afda095ff908,0.0,0.0,0.0,0.0,False,False,main
FR5_MB8_PD2_reinhard_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,5,8,2,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 9.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 7.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 7.0, ""risk_appetite"": 7.0, ""targeting_logic"": 9.0, ""time_preference"": 8.0}",1981813971,897304369,3095987153,B,460,0,17,110,118,158,150,1,1,1,71.52173913043478,98.26086956521739,0.3252085836097543,0.7830793806092705,0.9094529826447065,0.8495891522902383,0.9748070180204016,0.975254097701594,-149,2.1082774354974374,2.129728463929344,1.0749029037609787,0.8220536128592884,1.7113358926558582,1.7048486190842678,False,False,True,23cefc4b5f03eadc4152164b1f8fa26c2d45af0c4ef8ea89c1d363a3a98414bb,0.20010654586112298,0.17522428901844483,0.7907799539800742,0.6295632561220637,True,True,main
FR5_MB8_PD2_reinhard_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,5,8,2,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 9.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 7.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 7.0, ""risk_appetite"": 7.0, ""targeting_logic"": 9.0, ""time_preference"": 8.0}",1981813971,897304369,3095987153,B,515,0,7,108,117,127,137,1,1,1,10.679611650485437,96.69902912621359,0.03905718400148655,0.5000409636348392,0.6914723428291136,0.6618547385348279,0.9299999999999999,0.92,-136,2.0774395364549836,2.0158050846432256,0.8448193247163109,0.8407198715083127,1.7294269529761617,1.7115696551861657,False,False,False,bdeefa2e17ce49a37e9ef7bc7e884461d8d22024fc4c560dbe0a31597d3d372a,0.0,0.0,0.0,0.0,False,False,main
FR5_MB8_PD2_reinhard_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,5,8,2,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 9.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 7.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 7.0, ""risk_appetite"": 7.0, ""targeting_logic"": 9.0, ""time_preference"": 8.0}",104729,130363,181081,B,460,0,17,110,118,158,150,1,1,1,71.52173913043478,98.26086956521739,0.3252085836097543,0.7830793806092705,0.9094529826447065,0.8495891522902383,0.9748070180204016,0.975254097701594,-149,2.1082774354974374,2.129728463929344,1.0749029037609787,0.8220536128592884,1.7113358926558582,1.7048486190842678,False,False,True,23cefc4b5f03eadc4152164b1f8fa26c2d45af0c4ef8ea89c1d363a3a98414bb,0.20010654586112298,0.17522428901844483,0.7907799539800742,0.6295632561220637,True,True,main
FR5_MB8_PD2_reinhard_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,5,8,2,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 9.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 7.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 7.0, ""risk_appetite"": 7.0, ""targeting_logic"": 9.0, ""time_preference"": 8.0}",104729,130363,181081,B,515,0,7,108,117,127,137,1,1,1,10.679611650485437,96.69902912621359,0.03905718400148655,0.5000409636348392,0.6914723428291136,0.6618547385348279,0.9299999999999999,0.92,-136,2.0774395364549836,2.0158050846432256,0.8448193247163109,0.8407198715083127,1.7294269529761617,1.7115696551861657,False,False,False,bdeefa2e17ce49a37e9ef7bc7e884461d8d22024fc4c560dbe0a31597d3d372a,0.0,0.0,0.0,0.0,False,False,main
FR5_MB8_PD2_kircheis_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,5,8,2,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 7.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 1.0, ""time_preference"": 5.0}",1981813971,897304369,3095987153,B,436,0,19,109,118,128,143,1,1,1,64.6788990825688,98.62385321100918,0.2751047433452525,0.7683934782195704,0.8961198125167749,0.8894185081587498,0.9686790705400987,0.9815435852329457,-142,2.118404811596058,2.0851761946463285,0.9454671638253225,0.846281029201395,1.713657139887332,1.7065264718797382,False,False,False,0bd5d8ee1718c9be0ff4255aa80e4b96a1aceaaa358066767173b85d1c90baba,0.18447705035553177,0.17409202954621752,0.9996194305381138,0.6143786158221104,True,True,main
FR5_MB8_PD2_kircheis_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,5,8,2,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 7.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 1.0, ""time_preference"": 5.0}",1981813971,897304369,3095987153,B,550,0,5,107,116,126,183,1,1,1,1.8181818181818181,74.9090909090909,0.002309090909090918,0.3202033701747953,0.6464502079393709,0.6766546657064507,0.8333333333333334,0.875,-182,2.0627717979111457,1.9067473507733521,0.809080106907394,0.8055880391927425,1.7340455325891433,1.7376010251365215,False,False,False,469b6da8e3be4383c015a1a60401d188604b0341b13341bb50d971c51c86f3e5,0.0,0.0,0.0,0.0,False,False,main
FR5_MB8_PD2_kircheis_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,5,8,2,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 7.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 1.0, ""time_preference"": 5.0}",104729,130363,181081,B,436,0,19,109,118,128,143,1,1,1,64.6788990825688,98.62385321100918,0.2751047433452525,0.7683934782195704,0.8961198125167749,0.8894185081587498,0.9686790705400987,0.9815435852329457,-142,2.118404811596058,2.0851761946463285,0.9454671638253225,0.846281029201395,1.713657139887332,1.7065264718797382,False,False,False,0bd5d8ee1718c9be0ff4255aa80e4b96a1aceaaa358066767173b85d1c90baba,0.18447705035553177,0.17409202954621752,0.9996194305381138,0.6143786158221104,True,True,main
FR5_MB8_PD2_kircheis_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,5,8,2,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 7.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 1.0, ""time_preference"": 5.0}",104729,130363,181081,B,550,0,5,107,116,126,183,1,1,1,1.8181818181818181,74.9090909090909,0.002309090909090918,0.3202033701747953,0.6464502079393709,0.6766546657064507,0.8333333333333334,0.875,-182,2.0627717979111457,1.9067473507733521,0.809080106907394,0.8055880391927425,1.7340455325891433,1.7376010251365215,False,False,False,469b6da8e3be4383c015a1a60401d188604b0341b13341bb50d971c51c86f3e5,0.0,0.0,0.0,0.0,False,False,main
FR5_MB8_PD2_reuenthal_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,5,8,2,reuenthal,3,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 6.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 8.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 4.0, ""targeting_logic"": 5.0, ""time_preference"": 4.0}",1981813971,897304369,3095987153,B,437,0,21,112,120,131,136,1,1,1,96.79633867276888,96.10983981693364,0.6049972138092469,0.6191621623105522,0.9517471423360238,0.8601566073688621,0.9907407662870972,0.9814449089150077,-135,2.1751201316301363,2.231309872779438,1.144435158738299,0.8529562772774181,1.709555914940675,1.7144145623781903,False,False,False,2c82fa9efa40f4c3ee75484e7f9714c97cc9588bfe52fae011d8658e4993fc81,0.17971684987084954,0.1334382959445483,0.7907799539800742,0.4389102543579354,True,True,main
FR5_MB8_PD2_reuenthal_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,5,8,2,reuenthal,3,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 6.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 8.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 4.0, ""targeting_logic"": 5.0, ""time_preference"": 4.0}",1981813971,897304369,3095987153,B,515,0,11,111,119,130,136,1,1,1,25.24271844660194,47.37864077669903,0.08424416073774371,0.18976048715120716,0.818888201476217,0.6547892525888548,0.95,0.91,-135,2.086998818652182,2.197139391372931,1.046936109247128,0.8565653520736152,1.7253777160911465,1.712244213688023,False,False,False,6d4cadae9b3d2fd42aa2be4cf6623bcfacb53e9f94a7f25e66dfe6aa22b400f7,0.0,0.0,0.0,0.0,False,False,main
FR5_MB8_PD2_reuenthal_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,5,8,2,reuenthal,3,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 6.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 8.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 4.0, ""targeting_logic"": 5.0, ""time_preference"": 4.0}",104729,130363,181081,B,437,0,21,112,120,131,136,1,1,1,96.79633867276888,96.10983981693364,0.6049972138092469,0.6191621623105522,0.9517471423360238,0.8601566073688621,0.9907407662870972,0.9814449089150077,-135,2.1751201316301363,2.231309872779438,1.144435158738299,0.8529562772774181,1.709555914940675,1.7144145623781903,False,False,False,2c82fa9efa40f4c3ee75484e7f9714c97cc9588bfe52fae011d8658e4993fc81,0.17971684987084954,0.1334382959445483,0.7907799539800742,0.4389102543579354,True,True,main
FR5_MB8_PD2_reuenthal_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,5,8,2,reuenthal,3,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 6.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 8.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 4.0, ""targeting_logic"": 5.0, ""time_preference"": 4.0}",104729,130363,181081,B,515,0,11,111,119,130,136,1,1,1,25.24271844660194,47.37864077669903,0.08424416073774371,0.18976048715120716,0.818888201476217,0.6547892525888548,0.95,0.91,-135,2.086998818652182,2.197139391372931,1.046936109247128,0.8565653520736152,1.7253777160911465,1.712244213688023,False,False,False,6d4cadae9b3d2fd42aa2be4cf6623bcfacb53e9f94a7f25e66dfe6aa22b400f7,0.0,0.0,0.0,0.0,False,False,main
FR5_MB8_PD2_mittermeyer_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,5,8,2,mittermeyer,4,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 4.0, ""formation_rigidity"": 4.0, ""mobility_bias"": 9.0, ""offense_defense_weight"": 7.0, ""perception_radius"": 6.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 6.0, ""targeting_logic"": 4.0, ""time_preference"": 8.0}",1981813971,897304369,3095987153,B,443,0,21,111,119,130,137,1,1,1,88.03611738148985,97.74266365688487,0.4793717965240317,0.7894771890616904,0.9361285239002995,0.8521270048974099,0.9855169184263496,0.983032118532581,-136,2.1359570817898,2.155923256238755,1.0522868391643798,0.8378468651611573,1.7179691130937444,1.7079807939268572,False,False,False,e0a1a77ebfc19684b99afa3b06e6ea8741d08f1f7cfdedbe58b04bb805100a28,0.219117004877791,0.11751826404379725,1.0,0.5103031113241261,True,True,main
FR5_MB8_PD2_mittermeyer_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,5,8,2,mittermeyer,4,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 4.0, ""formation_rigidity"": 4.0, ""mobility_bias"": 9.0, ""offense_defense_weight"": 7.0, ""perception_radius"": 6.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 6.0, ""targeting_logic"": 4.0, ""time_preference"": 8.0}",1981813971,897304369,3095987153,B,470,0,12,109,118,128,137,1,1,1,28.29787234042553,98.72340425531915,0.09991739504431071,0.5593021573381577,0.8139527940019852,0.7050737786509711,0.9565714285714282,0.94,-136,2.0711205651805216,2.0610233226659407,0.8734433927371206,0.859845002448099,1.7504351356685135,1.702305328106469,False,False,False,34126a33517791162d9e8998fb3788a8e033789720ab1dba249ce3a4937cf8b9,0.0,0.0,0.0,0.0,False,False,main
FR5_MB8_PD2_mittermeyer_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,5,8,2,mittermeyer,4,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 4.0, ""formation_rigidity"": 4.0, ""mobility_bias"": 9.0, ""offense_defense_weight"": 7.0, ""perception_radius"": 6.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 6.0, ""targeting_logic"": 4.0, ""time_preference"": 8.0}",104729,130363,181081,B,443,0,21,111,119,130,137,1,1,1,88.03611738148985,97.74266365688487,0.4793717965240317,0.7894771890616904,0.9361285239002995,0.8521270048974099,0.9855169184263496,0.983032118532581,-136,2.1359570817898,2.155923256238755,1.0522868391643798,0.8378468651611573,1.7179691130937444,1.7079807939268572,False,False,False,e0a1a77ebfc19684b99afa3b06e6ea8741d08f1f7cfdedbe58b04bb805100a28,0.219117004877791,0.11751826404379725,1.0,0.5103031113241261,True,True,main
FR5_MB8_PD2_mittermeyer_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,5,8,2,mittermeyer,4,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 4.0, ""formation_rigidity"": 4.0, ""mobility_bias"": 9.0, ""offense_defense_weight"": 7.0, ""perception_radius"": 6.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 6.0, ""targeting_logic"": 4.0, ""time_preference"": 8.0}",104729,130363,181081,B,470,0,12,109,118,128,137,1,1,1,28.29787234042553,98.72340425531915,0.09991739504431071,0.5593021573381577,0.8139527940019852,0.7050737786509711,0.9565714285714282,0.94,-136,2.0711205651805216,2.0610233226659407,0.8734433927371206,0.859845002448099,1.7504351356685135,1.702305328106469,False,False,False,34126a33517791162d9e8998fb3788a8e033789720ab1dba249ce3a4937cf8b9,0.0,0.0,0.0,0.0,False,False,main
FR5_MB8_PD2_bittenfeld_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,5,8,2,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 8.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 9.0, ""perception_radius"": 4.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 6.0, ""risk_appetite"": 8.0, ""targeting_logic"": 3.0, ""time_preference"": 7.0}",1981813971,897304369,3095987153,B,480,0,12,109,117,128,136,1,1,1,61.458333333333336,97.91666666666667,0.25717334839136796,0.8581573770112513,0.8931459980321316,0.8716028536396309,0.9683923635581934,0.9783703960205546,-135,2.137873058457735,2.104284945888767,1.013876523998403,0.8420446373041968,1.7116396883315668,1.7094288345106772,False,False,False,aa12e8b970f6d1c3005f9b47fb8e2cb7b72843918c3077a5d9356dbc535b8f59,0.17402113042625558,0.1878992955302624,0.7907799539800742,0.6314093933367814,True,True,main
FR5_MB8_PD2_bittenfeld_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,5,8,2,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 8.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 9.0, ""perception_radius"": 4.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 6.0, ""risk_appetite"": 8.0, ""targeting_logic"": 3.0, ""time_preference"": 7.0}",1981813971,897304369,3095987153,B,452,0,16,108,116,127,144,1,1,1,8.849557522123893,100.0,0.029557522123893808,0.6161058599708226,0.7024049547931056,0.6587607644185092,0.9244999999999999,0.87,-143,2.0690387518648388,1.9942184204807791,0.7681781956745436,0.8408614169306089,1.7414543713276371,1.722545891399689,False,False,False,8061d82fa1475309ef69764a1c254a1e3cd0ffdcb91a73f7cd5a6933c7740d19,0.0,0.0,0.0,0.0,False,False,main
FR5_MB8_PD2_bittenfeld_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,5,8,2,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 8.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 9.0, ""perception_radius"": 4.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 6.0, ""risk_appetite"": 8.0, ""targeting_logic"": 3.0, ""time_preference"": 7.0}",104729,130363,181081,B,480,0,12,109,117,128,136,1,1,1,61.458333333333336,97.91666666666667,0.25717334839136796,0.8581573770112513,0.8931459980321316,0.8716028536396309,0.9683923635581934,0.9783703960205546,-135,2.137873058457735,2.104284945888767,1.013876523998403,0.8420446373041968,1.7116396883315668,1.7094288345106772,False,False,False,aa12e8b970f6d1c3005f9b47fb8e2cb7b72843918c3077a5d9356dbc535b8f59,0.17402113042625558,0.1878992955302624,0.7907799539800742,0.6314093933367814,True,True,main
FR5_MB8_PD2_bittenfeld_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,5,8,2,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 8.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 9.0, ""perception_radius"": 4.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 6.0, ""risk_appetite"": 8.0, ""targeting_logic"": 3.0, ""time_preference"": 7.0}",104729,130363,181081,B,452,0,16,108,116,127,144,1,1,1,8.849557522123893,100.0,0.029557522123893808,0.6161058599708226,0.7024049547931056,0.6587607644185092,0.9244999999999999,0.87,-143,2.0690387518648388,1.9942184204807791,0.7681781956745436,0.8408614169306089,1.7414543713276371,1.722545891399689,False,False,False,8061d82fa1475309ef69764a1c254a1e3cd0ffdcb91a73f7cd5a6933c7740d19,0.0,0.0,0.0,0.0,False,False,main
