origin_a,origin_b,aspect_ratio,fleet_size,min_separation,attack_range,first_contact_tick,frontcurve_diff_t1_20,frontcurve_diff_t21_50,frontcurve_diff_t51_120,cws_diff_t1_20,cws_diff_t21_50,cws_diff_t51_120,remaining_a,remaining_b,remaining_gap_pct_initial,end_tick
30.0,170.0,3.0,125,1.0,5.0,88,0.09388620942046677,0.2027803679115092,0.38648799468923123,0.0028070350692552372,0.0015808723265285675,0.01759871415927816,107,106,0.8,120
30.0,170.0,3.0,125,1.0,7.0,87,0.09388620942046677,0.2027803679115092,0.3765640831765138,0.0028070350692552372,0.0015808723265285675,0.0175527537503366,105,105,0.0,120
30.0,170.0,3.0,125,2.0,3.0,87,0.0953894022342475,0.06493699788563359,0.22841908934533015,0.004901824190753327,0.0021975789502440605,0.0401334407542835,120,118,1.6,120
30.0,170.0,3.0,125,2.0,5.0,86,0.0953894022342475,0.06493699788563359,0.18546482652327564,0.004901824190753327,0.0021975789502440605,0.010919769782577598,109,108,0.8,120
30.0,170.0,3.0,125,2.0,7.0,85,0.0953894022342475,0.06493699788563359,0.20336222710807783,0.004901824190753327,0.0021975789502440605,0.016093105205193744,102,103,0.8,120
30.0,170.0,3.0,125,3.0,3.0,87,0.08037700390138154,0.04222236152434601,0.16642064203046972,0.0021339864194200643,0.0014974934435626436,0.042703075744691434,125,125,0.0,120
30.0,170.0,3.0,125,3.0,5.0,84,0.08037700390138154,0.04222236152434601,0.22680403962172144,0.0021339864194200643,0.0014974934435626436,0.06771924378943468,113,112,0.8,120
30.0,170.0,3.0,125,3.0,7.0,84,0.08037700390138154,0.04222236152434601,0.22989686881634275,0.0021339864194200643,0.0014974934435626436,0.07621957381488276,104,106,1.6,120
30.0,170.0,3.0,150,1.0,3.0,89,0.14448944292371504,0.32941120515832234,0.4831271076841056,0.003467595863052593,0.0019208104970666847,0.027890264006851084,132,131,0.6666666666666667,120
30.0,170.0,3.0,150,1.0,5.0,88,0.14448944292371504,0.32941120515832234,0.5492286479469901,0.003467595863052593,0.0019208104970666847,0.03611017168317425,129,129,0.0,120
30.0,170.0,3.0,150,1.0,7.0,87,0.14448944292371504,0.32941120515832234,0.4759682382670483,0.003467595863052593,0.0019208104970666847,0.03648288399178523,126,126,0.0,120
30.0,170.0,3.0,150,2.0,3.0,86,0.13486561384227883,0.1322848929129192,0.2582311157564334,0.005859118759302269,0.0014464257859922206,0.014469221385351602,144,142,1.3333333333333335,120
30.0,170.0,3.0,150,2.0,5.0,85,0.13486561384227883,0.1322848929129192,0.22542724141449375,0.005859118759302269,0.0014464257859922206,0.009048478913331933,130,130,0.0,120
30.0,170.0,3.0,150,2.0,7.0,84,0.13486561384227883,0.1322848929129192,0.25459237673812657,0.005859118759302269,0.0014464257859922206,0.05573551447815529,128,124,2.666666666666667,120
30.0,170.0,3.0,150,3.0,3.0,84,0.046533195363183906,0.1112122689665676,0.33523193980379506,0.006271352368819206,0.0041141377245761885,0.02276259769903515,148,148,0.0,120
30.0,170.0,3.0,150,3.0,5.0,83,0.046533195363183906,0.1112122689665676,0.3867548227289,0.006271352368819206,0.0041141377245761885,0.014580182836611985,139,133,4.0,120
30.0,170.0,3.0,150,3.0,7.0,82,0.046533195363183906,0.1112122689665676,0.3898534252787936,0.006271352368819206,0.0041141377245761885,0.05295844451474893,126,125,0.6666666666666667,120
50.0,150.0,1.0,50,1.0,3.0,67,0.2500394930563974,0.3029867065840655,0.44616786680387793,0.005016628968987559,0.003179593751688919,0.1378854541372622,33,33,0.0,120
50.0,150.0,1.0,50,1.0,5.0,66,0.2500394930563974,0.3029867065840655,0.3787282691047103,0.005016628968987559,0.003179593751688919,0.16122761053990176,33,34,2.0,120
50.0,150.0,1.0,50,1.0,7.0,65,0.2500394930563974,0.3029867065840655,0.40809883771929034,0.005016628968987559,0.003179593751688919,0.07667635548813469,33,32,2.0,120
50.0,150.0,1.0,50,2.0,3.0,64,0.1765355829784308,0.3557146727799218,0.3841037911096385,0.009396403197925533,0.003411133920191912,0.11734490160386238,39,38,2.0,120
50.0,150.0,1.0,50,2.0,5.0,63,0.1765355829784308,0.3557146727799218,0.41632405831680996,0.009396403197925533,0.003411133920191912,0.1489817337830723,34,33,2.0,120
50.0,150.0,1.0,50,2.0,7.0,62,0.1765355829784308,0.3557146727799218,0.37763112313142144,0.009396403197925533,0.003411133920191912,0.11716808662599043,33,34,2.0,120
50.0,150.0,1.0,50,3.0,3.0,61,0.1550608722191639,0.36327802346883825,0.36868532925107056,0.005448229308218231,0.006251262031737911,0.10796598287872074,43,41,4.0,120
50.0,150.0,1.0,50,3.0,5.0,60,0.1550608722191639,0.36327802346883825,0.4552396481104238,0.005448229308218231,0.006251262031737911,0.08774436477019398,35,36,2.0,120
50.0,150.0,1.0,50,3.0,7.0,59,0.1550608722191639,0.36327802346883825,0.5335972299671891,0.005448229308218231,0.006251262031737911,0.12597013235061366,34,34,0.0,120
50.0,150.0,1.0,75,1.0,3.0,66,0.249256956658972,0.37834988674141906,0.3461330758544087,0.003030283381437164,0.0022937769700612965,0.11155034054327911,51,52,1.3333333333333335,120
50.0,150.0,1.0,75,1.0,5.0,65,0.249256956658972,0.37834988674141906,0.33463454465965786,0.003030283381437164,0.0022937769700612965,0.09497433380674997,50,50,0.0,120
50.0,150.0,1.0,75,1.0,7.0,64,0.249256956658972,0.37834988674141906,0.30968146711143496,0.003030283381437164,0.0022937769700612965,0.10593152990128735,52,51,1.3333333333333335,120
50.0,150.0,1.0,75,2.0,3.0,62,0.18413873782066043,0.1298592487367839,0.27481516530104744,0.005130182115281629,0.004792171725261679,0.11872098896046784,59,57,2.666666666666667,120
50.0,150.0,1.0,75,2.0,5.0,61,0.18413873782066043,0.1298592487367839,0.36232780495650163,0.005130182115281629,0.004792171725261679,0.14301165965233034,51,51,0.0,120
50.0,150.0,1.0,75,2.0,7.0,60,0.18413873782066043,0.1298592487367839,0.32878596385879155,0.005130182115281629,0.004792171725261679,0.0480694525260884,49,50,1.3333333333333335,120
50.0,150.0,1.0,75,3.0,3.0,58,0.20389969314369288,0.12005618247089009,0.383752997945019,0.006228987604824397,0.008304689479708159,0.09322221678213675,65,63,2.666666666666667,120
50.0,150.0,1.0,75,3.0,5.0,56,0.20389969314369288,0.12005618247089009,0.3127117972299935,0.006228987604824397,0.008304689479708159,0.08564003459887422,54,55,1.3333333333333335,120
50.0,150.0,1.0,75,3.0,7.0,56,0.20389969314369288,0.12005618247089009,0.408812016543583,0.006228987604824397,0.008304689479708159,0.047197979499340806,52,51,1.3333333333333335,120
50.0,150.0,1.0,100,1.0,3.0,65,0.17167890411474143,0.1952351049748962,0.41640066802154013,0.007081709523799385,0.0028558621676036647,0.10490175970510357,69,68,1.0,120
50.0,150.0,1.0,100,1.0,5.0,64,0.17167890411474143,0.1952351049748962,0.30987032127072517,0.007081709523799385,0.0028558621676036647,0.07601946961518034,68,69,1.0,120
50.0,150.0,1.0,100,1.0,7.0,63,0.17167890411474143,0.1952351049748962,0.3371430348538932,0.007081709523799385,0.0028558621676036647,0.08962197585861217,69,69,0.0,120
50.0,150.0,1.0,100,2.0,3.0,60,0.18263550630514652,0.1618766599858844,0.43436069014940165,0.0069388460137391715,0.0013705532179185617,0.12855279711923118,75,76,1.0,120
50.0,150.0,1.0,100,2.0,5.0,59,0.18263550630514652,0.1618766599858844,0.3212108198141532,0.0069388460137391715,0.0013705532179185617,0.046749621094563897,69,67,2.0,120
50.0,150.0,1.0,100,2.0,7.0,58,0.18263550630514652,0.1618766599858844,0.35470877901263065,0.0069388460137391715,0.0013705532179185617,0.14054480077644202,66,66,0.0,120
50.0,150.0,1.0,100,3.0,3.0,57,0.19320653191326898,0.10612399752949289,0.24778939396623753,0.004884757085938807,0.004311228959817193,0.08874685709554216,83,85,2.0,120
50.0,150.0,1.0,100,3.0,5.0,55,0.19320653191326898,0.10612399752949289,0.3564091668228262,0.004884757085938807,0.004311228959817193,0.07223281009487655,71,68,3.0,120
50.0,150.0,1.0,100,3.0,7.0,54,0.19320653191326898,0.10612399752949289,0.43338403591343544,0.004884757085938807,0.004311228959817193,0.07874384690592436,65,65,0.0,120
50.0,150.0,1.0,125,1.0,3.0,64,0.2800263588769074,0.2966444090069708,0.3089567689515281,0.005535562537437782,0.002178764732741174,0.12387967352927967,85,84,0.8,120
50.0,150.0,1.0,125,1.0,5.0,63,0.2800263588769074,0.2966444090069708,0.3200066074453824,0.005535562537437782,0.002178764732741174,0.08504881737806658,87,86,0.8,120
50.0,150.0,1.0,125,1.0,7.0,62,0.2800263588769074,0.2966444090069708,0.31708733734594124,0.005535562537437782,0.002178764732741174,0.08732732404418861,87,87,0.0,120
50.0,150.0,1.0,125,2.0,3.0,58,0.16339349621084065,0.29441208925364504,0.4398812232163084,0.004226031295967975,0.00281192456307687,0.07019188273480255,97,92,4.0,120
50.0,150.0,1.0,125,2.0,5.0,57,0.16339349621084065,0.29441208925364504,0.39691744141101937,0.004226031295967975,0.00281192456307687,0.0698772407110568,88,88,0.0,120
50.0,150.0,1.0,125,2.0,7.0,57,0.16339349621084065,0.29441208925364504,0.37124452840516137,0.004226031295967975,0.00281192456307687,0.14619126331273233,83,82,0.8,120
50.0,150.0,1.0,125,3.0,3.0,55,0.1225906245400599,0.19191838796488178,0.3374352389761468,0.007439057460614011,0.004537818623657426,0.040610017235099084,106,104,1.6,120
50.0,150.0,1.0,125,3.0,5.0,53,0.1225906245400599,0.19191838796488178,0.5672273542508461,0.007439057460614011,0.004537818623657426,0.05321745693256249,92,91,0.8,120
50.0,150.0,1.0,125,3.0,7.0,52,0.1225906245400599,0.19191838796488178,0.29913417168135187,0.007439057460614011,0.004537818623657426,0.11127850700836249,84,84,0.0,120
50.0,150.0,1.0,150,1.0,3.0,63,0.14088202615337,0.2255413887747082,0.31197680376548953,0.004858394815566312,0.001390503904342221,0.09125063427320546,103,106,2.0,120
50.0,150.0,1.0,150,1.0,5.0,62,0.14088202615337,0.2255413887747082,0.25253285180321927,0.004858394815566312,0.001390503904342221,0.09517587839058422,104,105,0.6666666666666667,120
50.0,150.0,1.0,150,1.0,7.0,62,0.14088202615337,0.2255413887747082,0.31342643945483245,0.004858394815566312,0.001390503904342221,0.09203597050990521,104,106,1.3333333333333335,120
50.0,150.0,1.0,150,2.0,3.0,57,0.1127857843606436,0.18532636311128392,0.47981033069972334,0.006195423343997869,0.0019199406393308547,0.03416895526830012,118,120,1.3333333333333335,120
50.0,150.0,1.0,150,2.0,5.0,56,0.1127857843606436,0.18532636311128392,0.3657775968835249,0.006195423343997869,0.0019199406393308547,0.10357115010209066,105,106,0.6666666666666667,120
50.0,150.0,1.0,150,2.0,7.0,55,0.1127857843606436,0.18532636311128392,0.3032710174495463,0.006195423343997869,0.0019199406393308547,0.08996282218364199,103,103,0.0,120
50.0,150.0,1.0,150,3.0,3.0,53,0.19740036184394705,0.14579753986896635,0.279908029082147,0.003581705170628023,0.002305367686925328,0.05736749625164239,124,126,1.3333333333333335,120
50.0,150.0,1.0,150,3.0,5.0,51,0.19740036184394705,0.14579753986896635,0.47859695042272743,0.003581705170628023,0.002305367686925328,0.08502199708442744,112,113,0.6666666666666667,120
50.0,150.0,1.0,150,3.0,7.0,50,0.19740036184394705,0.14579753986896635,0.4184374588314501,0.003581705170628023,0.002305367686925328,0.1424964522989855,102,105,2.0,120
50.0,150.0,1.5,50,1.0,3.0,67,0.11020035517799745,0.13625694451947157,0.38685941860085166,0.00643895726468419,0.003139359140224543,0.11070552643649131,35,34,2.0,120
50.0,150.0,1.5,50,1.0,5.0,66,0.11020035517799745,0.13625694451947157,0.3587229447573177,0.00643895726468419,0.003139359140224543,0.13713136002044107,34,33,2.0,120
50.0,150.0,1.5,50,1.0,7.0,65,0.11020035517799745,0.13625694451947157,0.3814443072292824,0.00643895726468419,0.003139359140224543,0.1426990232179196,33,32,2.0,120
50.0,150.0,1.5,50,2.0,3.0,63,0.10376652199990555,0.09045282214016528,0.36852593142309853,0.006423052465240301,0.009419996576612945,0.15801148963548375,35,38,6.0,120
50.0,150.0,1.5,50,2.0,5.0,63,0.10376652199990555,0.09045282214016528,0.3515964231837524,0.006423052465240301,0.009419996576612945,0.12289398700000088,35,32,6.0,120
50.0,150.0,1.5,50,2.0,7.0,62,0.10376652199990555,0.09045282214016528,0.4520149107391928,0.006423052465240301,0.009419996576612945,0.07581970269675097,32,32,0.0,120
50.0,150.0,1.5,50,3.0,3.0,62,0.06504412008354452,0.1122933698065884,0.403943666805963,0.005767914893912639,0.008240505631759244,0.071872040652728,45,42,6.0,120
50.0,150.0,1.5,50,3.0,5.0,60,0.06504412008354452,0.1122933698065884,0.33170449439344984,0.005767914893912639,0.008240505631759244,0.09612845661138415,36,34,4.0,120
50.0,150.0,1.5,50,3.0,7.0,59,0.06504412008354452,0.1122933698065884,0.5061406664565674,0.005767914893912639,0.008240505631759244,0.04047829944757069,32,34,4.0,120
50.0,150.0,1.5,75,1.0,3.0,66,0.19192021127304973,0.2405611584893068,0.3857199215161252,0.006345734173338727,0.003070165028589651,0.10968693880821578,51,51,0.0,120
50.0,150.0,1.5,75,1.0,5.0,65,0.19192021127304973,0.2405611584893068,0.3449863093483843,0.006345734173338727,0.003070165028589651,0.1255995193938825,51,50,1.3333333333333335,120
50.0,150.0,1.5,75,1.0,7.0,64,0.19192021127304973,0.2405611584893068,0.34503341404863347,0.006345734173338727,0.003070165028589651,0.12204040868061365,51,50,1.3333333333333335,120
50.0,150.0,1.5,75,2.0,3.0,62,0.23992396488822232,0.3332636677986299,0.4257360246381508,0.007842647384282597,0.0022209711604670966,0.06882948161366302,56,56,0.0,120
50.0,150.0,1.5,75,2.0,5.0,61,0.23992396488822232,0.3332636677986299,0.3294141536570149,0.007842647384282597,0.0022209711604670966,0.08934523725790186,50,52,2.666666666666667,120
50.0,150.0,1.5,75,2.0,7.0,60,0.23992396488822232,0.3332636677986299,0.35144855589022267,0.007842647384282597,0.0022209711604670966,0.08824616714577546,49,49,0.0,120
50.0,150.0,1.5,75,3.0,3.0,60,0.16803412459425834,0.371002426870363,0.5178866965537531,0.009908804714130422,0.004721555139848799,0.11823232631383655,66,62,5.333333333333334,120
50.0,150.0,1.5,75,3.0,5.0,57,0.16803412459425834,0.371002426870363,0.7374989128072756,0.009908804714130422,0.004721555139848799,0.031316052721613676,52,55,4.0,120
50.0,150.0,1.5,75,3.0,7.0,57,0.16803412459425834,0.371002426870363,0.332028387706932,0.009908804714130422,0.004721555139848799,0.10080171436545263,51,50,1.3333333333333335,120
50.0,150.0,1.5,100,1.0,3.0,65,0.29389967623850694,0.4696075274712251,0.33466978082840276,0.0064388586226886676,0.0021308645592073194,0.16444535181677303,68,69,1.0,120
50.0,150.0,1.5,100,1.0,5.0,64,0.29389967623850694,0.4696075274712251,0.35996009045167027,0.0064388586226886676,0.0021308645592073194,0.0663256163077015,68,68,0.0,120
50.0,150.0,1.5,100,1.0,7.0,63,0.29389967623850694,0.4696075274712251,0.34809098599407035,0.0064388586226886676,0.0021308645592073194,0.0858962804147947,68,70,2.0,120
50.0,150.0,1.5,100,2.0,3.0,60,0.15450014596285683,0.17735879432281051,0.32361421861169753,0.006422611745599767,0.002218154768346643,0.03703835012297142,77,78,1.0,120
50.0,150.0,1.5,100,2.0,5.0,60,0.15450014596285683,0.17735879432281051,0.3346896411392641,0.006422611745599767,0.002218154768346643,0.07576378763935428,72,69,3.0,120
50.0,150.0,1.5,100,2.0,7.0,59,0.15450014596285683,0.17735879432281051,0.327028555644318,0.006422611745599767,0.002218154768346643,0.09040807802934175,67,66,1.0,120
50.0,150.0,1.5,100,3.0,3.0,58,0.1694347445149509,0.1516507709013998,0.33383430387011287,0.0038218311266124336,0.004309925507051038,0.08077836947860056,87,84,3.0,120
50.0,150.0,1.5,100,3.0,5.0,55,0.1694347445149509,0.1516507709013998,0.4176851332916544,0.0038218311266124336,0.004309925507051038,0.034314173776831824,74,75,1.0,120
50.0,150.0,1.5,100,3.0,7.0,54,0.1694347445149509,0.1516507709013998,0.5223934859265514,0.0038218311266124336,0.004309925507051038,0.08406589803296118,69,70,1.0,120
50.0,150.0,1.5,125,1.0,3.0,64,0.09759684229981927,0.34242874628301495,0.4239268357685482,0.006237296465018302,0.003338741922039907,0.0747284167707573,87,86,0.8,120
50.0,150.0,1.5,125,1.0,5.0,63,0.09759684229981927,0.34242874628301495,0.31767420790187845,0.006237296465018302,0.003338741922039907,0.0892506495941579,87,86,0.8,120
50.0,150.0,1.5,125,1.0,7.0,62,0.09759684229981927,0.34242874628301495,0.3212585829108721,0.006237296465018302,0.003338741922039907,0.07451309739508018,88,85,2.4,120
50.0,150.0,1.5,125,2.0,3.0,59,0.06733023435750787,0.1112106549693726,0.3274436281080398,0.003994150715003643,0.0029587614332676542,0.05361014033971496,96,97,0.8,120
50.0,150.0,1.5,125,2.0,5.0,58,0.06733023435750787,0.1112106549693726,0.5206848426675689,0.003994150715003643,0.0029587614332676542,0.025767362165868665,86,91,4.0,120
50.0,150.0,1.5,125,2.0,7.0,57,0.06733023435750787,0.1112106549693726,0.39872824195495704,0.003994150715003643,0.0029587614332676542,0.0516130797620482,83,84,0.8,120
50.0,150.0,1.5,125,3.0,3.0,57,0.06400965441956326,0.0597132983642446,0.32626426808637493,0.005296532966064904,0.001665644858477836,0.07364321844427109,105,105,0.0,120
50.0,150.0,1.5,125,3.0,5.0,54,0.06400965441956326,0.0597132983642446,0.4148194193962849,0.005296532966064904,0.001665644858477836,0.02737965072083134,90,91,0.8,120
50.0,150.0,1.5,125,3.0,7.0,53,0.06400965441956326,0.0597132983642446,0.19227957996779504,0.005296532966064904,0.001665644858477836,0.08744495844104022,84,83,0.8,120
50.0,150.0,1.5,150,1.0,3.0,63,0.1676824151944828,0.28585083750324025,0.36864745781473246,0.005737976842222915,0.0010550540377147195,0.13882570041430325,107,105,1.3333333333333335,120
50.0,150.0,1.5,150,1.0,5.0,62,0.1676824151944828,0.28585083750324025,0.34795367811117656,0.005737976842222915,0.0010550540377147195,0.0973962032475759,103,103,0.0,120
50.0,150.0,1.5,150,1.0,7.0,61,0.1676824151944828,0.28585083750324025,0.3826103108525055,0.005737976842222915,0.0010550540377147195,0.08704002185869295,105,104,0.6666666666666667,120
50.0,150.0,1.5,150,2.0,3.0,58,0.10022151444017835,0.10155914480706807,0.467369107531126,0.004505060650772657,0.002777620730426567,0.055434903166888726,118,119,0.6666666666666667,120
50.0,150.0,1.5,150,2.0,5.0,57,0.10022151444017835,0.10155914480706807,0.3168234311978879,0.004505060650772657,0.002777620730426567,0.03993466570797859,104,105,0.6666666666666667,120
50.0,150.0,1.5,150,2.0,7.0,56,0.10022151444017835,0.10155914480706807,0.28665335226822075,0.004505060650772657,0.002777620730426567,0.16060139779749108,101,102,0.6666666666666667,120
50.0,150.0,1.5,150,3.0,3.0,55,0.10207980032073971,0.21794279316453413,0.30302178415946696,0.004294659895973586,0.0033088632786347338,0.03433313983573139,126,126,0.0,120
50.0,150.0,1.5,150,3.0,5.0,53,0.10207980032073971,0.21794279316453413,0.4679945534808944,0.004294659895973586,0.0033088632786347338,0.04372699238598454,112,113,0.6666666666666667,120
50.0,150.0,1.5,150,3.0,7.0,52,0.10207980032073971,0.21794279316453413,0.29015899072408624,0.004294659895973586,0.0033088632786347338,0.050750044804554216,99,101,1.3333333333333335,120
50.0,150.0,2.0,50,1.0,3.0,67,0.1693954872527242,0.22029759681175046,0.4744553687068958,0.006995694113985647,0.005415946605104319,0.08303786463182915,33,33,0.0,120
50.0,150.0,2.0,50,1.0,5.0,66,0.1693954872527242,0.22029759681175046,0.4093237045544141,0.006995694113985647,0.005415946605104319,0.1317961704710625,34,34,0.0,120
50.0,150.0,2.0,50,1.0,7.0,65,0.1693954872527242,0.22029759681175046,0.4769948148404693,0.006995694113985647,0.005415946605104319,0.13252030404935894,33,33,0.0,120
50.0,150.0,2.0,50,2.0,3.0,64,0.18763236596206126,0.17726640026959897,0.3829204047740288,0.006757672220432986,0.006289843623933067,0.09128139563645797,38,42,8.0,120
50.0,150.0,2.0,50,2.0,5.0,63,0.18763236596206126,0.17726640026959897,0.32743352816547805,0.006757672220432986,0.006289843623933067,0.06457866222273556,35,33,4.0,120
