run_id,seed_profile_id,cell_FR,cell_MB,cell_PD,cell_ODW,movement_model,movement_model_requested,movement_model_effective,runtime_decision_source_requested,runtime_decision_source_effective,movement_v3a_experiment_effective,centroid_probe_scale_effective,odw_posture_bias_enabled_effective,odw_posture_bias_k_effective,odw_posture_bias_clip_delta_effective,random_seed_effective,background_map_seed_effective,metatype_random_seed_effective,opponent_archetype_id,side_a_vector,opponent_vector,winner,end_tick,remaining_units_A,remaining_units_B,first_contact_tick,first_kill_tick,tactical_cut_tick_T,tactical_pocket_tick_T,first_damage_tick,missing_cut,pocket_without_cut,event_order_anomaly,event_order_anomaly_label,first_deep_pursuit_tick_A,first_deep_pursuit_tick_B,pct_ticks_deep_pursuit_A,pct_ticks_deep_pursuit_B,mean_pursuit_intensity_A,mean_pursuit_intensity_B,mean_enemy_collapse_signal_A,mean_enemy_collapse_signal_B,p95_enemy_collapse_signal_A,p95_enemy_collapse_signal_B,precontact_ar_forward_p90_A,precontact_wedge_ratio_p10_A,precontact_split_separation_p90_A,precontact_c_conn_mean_A,precontact_rho_mean_A,precontact_c_scale_mean_A,front_profile_A,wedge_present_A,local_penetration_A,structural_fragility_A,posture_coherence_A,fire_eff_contact_to_cut_mean_A,fire_eff_contact_to_cut_p90_A,front_profile_B,wedge_present_B,local_penetration_B,structural_fragility_B,posture_coherence_B,fire_eff_contact_to_cut_mean_B,fire_eff_contact_to_cut_p90_B,runtime_collapse_sig_mean_A,runtime_collapse_sig_p95_A,runtime_c_conn_mean_A,runtime_rho_mean_A,runtime_c_scale_mean_A,runtime_collapse_sig_mean_B,runtime_collapse_sig_p95_B,runtime_c_conn_mean_B,runtime_rho_mean_B,runtime_c_scale_mean_B,precontact_wedge_p50_A,precontact_frontcurv_p50_A,precontact_cw_pshare_p50_A,precontact_pospersist_max_abs_A,first_alive_lead_tick,first_alive_lead_side,first_alive_lead_change_tick,first_major_divergence_tick,first_major_divergence_side,max_alive_lead_A,max_alive_lead_B,contact_ticks,mean_in_contact_count_contact_phase,mean_damage_events_count_contact_phase,damage_events_per_contact_pair_proxy,determinism_digest,candidate_id,candidate_family,candidate_mode,candidate_a,candidate_sigma,candidate_p,candidate_q,candidate_beta,candidate_gamma,baseline_anchor_source
A_a025_s015_q1__SP18_FR8_MB5_PD8_ODW2,SP18,8,5,8,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1383636782,1153110224,1272470450,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,439,19,0,108,117,127,136,108,False,False,False,,2,,76.76537585421413,0.0,0.3072778364640794,0.0,0.37456977046650164,0.17364248332483817,0.6666666666666667,0.393840579710144,1.9527256431660691,0.6502585930161022,1.7693195279351988,0.8375999999999997,0.4309608785599312,1.0,unstable_penetration_wedge,True,True,True,False,0.23691029805920383,0.4800987028008218,flat_holding_front,False,True,False,False,0.3814476885787443,0.6829148135729791,0.1605607476635514,0.2669999999999999,0.8394392523364486,0.4325683676345159,1.0,0.057289719626168224,0.1739999999999998,0.9427102803738318,0.4575632749185826,1.0,0.8342045924967935,0.33470274009488943,-0.02879785222907402,0.0,117,B,209,151,B,19,8,322,59.54968944099379,59.54968944099379,1.0,393dba03b15084ebd5e7632e0696049ddd8dbac3cccbfe37220075465cbd2b5d,A_a025_s015_q1,A,candidate_a,0.25,0.15,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q2__SP01_FR5_MB2_PD2_ODW2,SP01,5,2,2,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,441,0,26,111,118,130,135,111,False,False,False,,,432,0.0,2.2675736961451247,0.0,0.022675736961451247,0.1441203201882536,0.22553218788197651,0.40740740740740744,0.5454545454545454,2.0854738904444767,0.9870489975262485,1.7137946195385776,0.8364999999999999,0.43946778832029165,1.0,flat_holding_front,False,True,True,False,0.32305159436730735,0.4320032291346805,flat_holding_front,False,True,False,False,0.519606296618159,0.674216737559881,0.16563636363636364,0.30000000000000004,0.8343636363636364,0.4395371126105965,1.0,0.05290909090909091,0.1555,0.9470909090909091,0.45748600006717477,1.0,1.0394192687254455,0.20599032394156103,-0.014311484044586615,0.0,118,B,,128,B,0,26,321,57.35202492211838,57.35202492211838,1.0,a61d6f1ec13ac4543c306d3c3cac4e652523bcf51796d792cc70d8a028b7bc16,A_a025_s015_q2,A,candidate_a,0.25,0.15,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q2__SP01_FR5_MB2_PD2_ODW8,SP01,5,2,2,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,482,0,12,109,117,128,135,109,False,False,False,,,473,0.0,2.074688796680498,0.0,0.02074688796680498,0.32741293970270247,0.19538455486442327,0.6360671936758893,0.5714285714285714,2.0366656756753323,0.8029543786483504,1.7290754533683628,0.9300999999999999,0.43250775900343996,1.0,unstable_penetration_wedge,True,True,False,False,0.3006072024829444,0.4172611959607009,flat_holding_front,False,True,False,False,0.39223025205382733,0.517596463405146,0.06935185185185185,0.14649999999999994,0.9306481481481481,0.4333216272532649,1.0,0.05416666666666667,0.1864999999999999,0.9458333333333333,0.4568048606590129,1.0,0.8992354598896234,0.2944563112056797,0.0020003585310913183,0.0,117,B,,139,B,0,12,364,54.637362637362635,54.637362637362635,1.0,6bc7ba7a385bafa61a651f1acb63a8dccac82c3cdc0e8edebe7cd77ab745b457,A_a025_s015_q2,A,candidate_a,0.25,0.15,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q2__SP01_FR5_MB2_PD5_ODW2,SP01,5,2,5,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,440,0,24,110,118,129,135,110,False,False,False,,125,431,7.2727272727272725,2.272727272727273,0.01307508817667081,0.022727272727272728,0.19245801907129215,0.2485277459602485,0.56,0.6363636363636364,2.0961695204255895,1.0027907921165673,1.7040920193187767,0.8165999999999998,0.44200091367594413,1.0,flat_holding_front,False,True,True,False,0.3679884072385925,0.5350241675766039,mixed_front,False,True,False,False,0.5378397157042011,0.7539981862449671,0.18880733944954128,0.32999999999999996,0.8111926605504587,0.44197617844961545,1.0,0.044403669724770646,0.14,0.9555963302752294,0.45730504540819034,1.0,1.0523114150453745,0.15533444083634507,-0.013040611383410368,0.0,118,B,,132,B,0,24,321,57.81931464174455,57.81931464174455,1.0,41121634584485bcad5569f0eb6c7aa56999f5f72190431f5afe6b617153e5d7,A_a025_s015_q2,A,candidate_a,0.25,0.15,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q2__SP01_FR5_MB2_PD5_ODW8,SP01,5,2,5,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,433,0,26,110,118,129,135,110,False,False,False,,252,424,1.1547344110854503,2.3094688221709005,0.0010279803973815514,0.023094688221709007,0.17246351142744729,0.21491686010841943,0.453516295025729,0.5588235294117647,2.053219732957861,0.818743920841702,1.7328669297093047,0.9279000000000002,0.4328484011488266,1.0,unstable_penetration_wedge,True,True,False,False,0.35235468225874855,0.5229966034563805,flat_holding_front,False,True,False,False,0.48947314321651164,0.671631374605351,0.07137614678899083,0.16000000000000003,0.9286238532110092,0.433663748622031,1.0,0.055321100917431205,0.17000000000000004,0.9446788990825687,0.4576285181449802,1.0,0.8919747605017045,0.298488937179056,0.0007654285349732061,0.0,122,B,,139,B,0,26,314,58.8343949044586,58.8343949044586,1.0,b9cda5d6083ef93bbe681435f9804935a88478ad909f7991cc8e4e83955f6f12,A_a025_s015_q2,A,candidate_a,0.25,0.15,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q2__SP01_FR5_MB2_PD8_ODW2,SP01,5,2,8,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,463,0,18,111,119,130,136,111,False,False,False,,2,454,56.371490280777536,2.159827213822894,0.09931280608721006,0.02159827213822894,0.18212855985967724,0.2648227500528704,0.4736842105263158,0.6666666666666667,2.136646939043756,1.0357505379300855,1.7061694818949171,0.8314999999999999,0.4447195751367973,1.0,flat_holding_front,False,True,True,False,0.42271177927311054,0.5859481427068007,flat_holding_front,False,True,False,False,0.5456386439599843,0.7243633908466072,0.17427272727272727,0.3309999999999999,0.8257272727272728,0.44463912844506187,1.0,0.06781818181818182,0.18999999999999995,0.9321818181818182,0.45729481808107847,1.0,1.1068280557663215,0.24777183422423588,-0.011900236418299518,0.0,119,B,,147,B,0,18,343,56.25072886297376,56.25072886297376,1.0,bc1194d0e29234683ca5765ade3f0f99a376320863ef24a9fd85c6bed76b7a90,A_a025_s015_q2,A,candidate_a,0.25,0.15,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q2__SP01_FR5_MB2_PD8_ODW8,SP01,5,2,8,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,498,0,15,110,118,129,135,110,False,False,False,,2,489,66.26506024096386,2.0080321285140563,0.20192373275881084,0.020080321285140562,0.27479746883871725,0.25769627510795035,0.7,0.6875,2.074386719273263,0.8557124553167301,1.7182414462303355,0.9007,0.4361775458079314,1.0,mixed_front,False,True,False,False,0.3771261953757873,0.5281888495370851,flat_holding_front,False,True,False,False,0.5021944398615792,0.6612433229740873,0.0991743119266055,0.2059999999999999,0.9008256880733945,0.4366959682079291,1.0,0.05247706422018349,0.1919999999999999,0.9475229357798165,0.4573050714006134,1.0,0.9234209573516987,0.34539639896440955,0.0011000312436415724,0.0,121,B,,145,B,0,15,379,51.33509234828496,51.33509234828496,1.0,b4090678f8b6f5a4f97c135f1e7491521d24de98774e828c8d33a44fde87376b,A_a025_s015_q2,A,candidate_a,0.25,0.15,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q2__SP01_FR5_MB5_PD2_ODW2,SP01,5,5,2,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,447,0,24,111,119,130,135,111,False,False,False,,,438,0.0,2.237136465324385,0.0,0.02237136465324385,0.19065482516855767,0.2708507286402987,0.5069885864793678,0.5833333333333333,2.0570624025109323,0.9717325032733551,1.7168410801703269,0.8220999999999998,0.4400748537556128,1.0,flat_holding_front,False,True,True,False,0.2931392622199148,0.47266843075523923,flat_holding_front,False,True,False,False,0.44953708082442084,0.5854672682198306,0.18054545454545454,0.36549999999999994,0.8194545454545454,0.4405599810628676,1.0,0.047727272727272736,0.13,0.9522727272727273,0.4581006370908349,1.0,1.0257208709840104,0.043402363621820594,-0.022137392597340533,0.0,119,B,,132,B,0,24,327,57.37003058103976,57.37003058103976,1.0,4e70e778129a28b9af3c17b0493f9d879c7161fad79a7a85fcead2e2c249e61d,A_a025_s015_q2,A,candidate_a,0.25,0.15,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q2__SP01_FR5_MB5_PD2_ODW8,SP01,5,5,2,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,433,0,18,109,117,128,138,109,False,False,False,,,424,0.0,2.3094688221709005,0.0,0.023094688221709007,0.3378893406657435,0.2664084961799349,0.6074229691876751,0.7199999999999989,2.0300313986113463,0.7059596694791392,1.7360162415547662,0.9076000000000003,0.4329276611497843,1.0,unstable_penetration_wedge,True,True,False,False,0.32164215647695416,0.5078761203382024,flat_holding_front,False,True,False,False,0.4165034216328545,0.6347075155548813,0.09037037037037038,0.18999999999999995,0.9096296296296297,0.4341395902520174,1.0,0.056481481481481494,0.15649999999999994,0.9435185185185185,0.4579383347695124,1.0,0.7739895977639774,0.40425972372027674,0.0010579961059473467,0.0,117,B,131,157,B,1,18,315,61.161904761904765,61.161904761904765,1.0,c23415584d638c59aded42aeb65d9844c88f8ea650c18a0ee8303f045d14950e,A_a025_s015_q2,A,candidate_a,0.25,0.15,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q2__SP01_FR5_MB5_PD5_ODW2,SP01,5,5,5,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,441,0,19,111,119,130,136,111,False,False,False,,117,432,15.419501133786849,2.2675736961451247,0.023373228609596054,0.022675736961451247,0.29053051855105294,0.2682015841336206,0.6,0.5204945410251058,2.0981081915924924,1.0345146735568764,1.721318500412929,0.7862000000000002,0.44231633861472325,1.0,flat_holding_front,False,True,True,False,0.31645526663498547,0.4907557250750554,mixed_front,False,True,False,False,0.47513540523069425,0.6341867582350668,0.218,0.39549999999999996,0.782,0.4426228308684651,1.0,0.04318181818181818,0.12549999999999997,0.9568181818181818,0.4586967005444927,1.0,1.067086330089409,0.14139522319324227,-0.01923093092172216,0.0,119,B,,137,B,0,19,321,59.77570093457944,59.77570093457944,1.0,f1ce425269dce7b120d9f8dfd421a64e2a1c0b35398676cba5b5d6a195145ebd,A_a025_s015_q2,A,candidate_a,0.25,0.15,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q2__SP01_FR5_MB5_PD5_ODW8,SP01,5,5,5,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,494,10,0,109,117,128,135,109,False,False,False,,125,,34.61538461538461,0.0,0.1156635101565532,0.0,0.3822798612152224,0.23357215640023346,0.8,0.6289772727272723,2.042090858762483,0.8124660086280893,1.725475518630029,0.8724999999999996,0.4340655936558543,1.0,unstable_penetration_wedge,True,True,True,False,0.33145209574351864,0.525050146592799,mixed_front,False,True,False,False,0.4600772539426366,0.6721694106253905,0.1275,0.2965,0.8725,0.43512274146624613,1.0,0.06574074074074074,0.2029999999999998,0.9342592592592592,0.45703781840973395,1.0,0.8736565117912671,0.44220121293221304,0.00042289040234113067,0.0,117,B,253,139,B,10,7,376,53.24734042553192,53.24734042553192,1.0,e05b49c79100725d07daf445ea2e337a48627379f244e3587f26674cc5c28ade,A_a025_s015_q2,A,candidate_a,0.25,0.15,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q2__SP01_FR5_MB5_PD8_ODW2,SP01,5,5,8,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,447,0,21,111,119,130,136,111,False,False,False,,2,438,70.69351230425056,2.237136465324385,0.15171269085320485,0.02237136465324385,0.23663468055415146,0.30412211940588785,0.5255639097744361,0.6666666666666667,2.1100956161752173,1.0087305378972395,1.7147300025310277,0.7654999999999998,0.445301474143551,1.0,flat_holding_front,False,True,True,False,0.38742119453682766,0.574763085672934,flat_holding_front,False,True,False,False,0.5320143082515462,0.7367126616761257,0.2409090909090909,0.4155,0.759090909090909,0.4453122831033691,1.0,0.08454545454545455,0.26,0.9154545454545454,0.4565174377977252,1.0,1.0596479253576403,0.10089856404118391,-0.018350354980163023,0.0,119,B,,150,B,0,21,327,58.027522935779814,58.027522935779814,1.0,b979a94b286823d00485c3fc088c054152dab25f71a2da0d7a8e4c91618db949,A_a025_s015_q2,A,candidate_a,0.25,0.15,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q2__SP01_FR5_MB5_PD8_ODW8,SP01,5,5,8,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,433,0,27,110,118,129,136,110,False,False,False,,2,424,59.353348729792145,2.3094688221709005,0.16474201479177966,0.023094688221709007,0.2382569030076464,0.2539209538530784,0.582869855394883,0.6666666666666667,2.0950013082954126,0.7428788205943352,1.721226326144515,0.8682999999999998,0.436531672478552,1.0,unstable_penetration_wedge,True,True,True,False,0.3109928385625169,0.42982272753870165,mixed_front,False,True,False,False,0.45303510039682415,0.6214478928026883,0.1308256880733945,0.286,0.8691743119266055,0.4369423912255603,1.0,0.05440366972477065,0.17000000000000004,0.9455963302752294,0.4573952704632546,1.0,0.8622062650606318,0.5105047484907552,0.0013012619772294564,0.0,122,B,,134,B,0,27,314,58.359872611464965,58.359872611464965,1.0,fadec20114f6b67c95b65c62a3686babb288535307b971eeafacef3c692b33b0,A_a025_s015_q2,A,candidate_a,0.25,0.15,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q2__SP01_FR5_MB8_PD2_ODW2,SP01,5,8,2,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,492,0,10,111,118,130,137,111,False,False,False,,,483,0.0,2.032520325203252,0.0,0.02032520325203252,0.34042361573909136,0.3594790236912282,0.6412857142857142,0.6856907894736841,2.0396029633246644,0.9091981732188077,1.7205901874958758,0.7959000000000002,0.4406564054818957,1.0,flat_holding_front,False,True,True,False,0.3637924866067065,0.5875380213068239,flat_holding_front,False,True,False,False,0.49901314402934205,0.7109031305552088,0.20663636363636365,0.32999999999999996,0.7933636363636364,0.4417445141584326,1.0,0.06245454545454546,0.23299999999999982,0.9375454545454546,0.4563135800118556,1.0,1.0710498178266767,-0.04578384817686665,-0.03407750312975458,1.0,118,B,,130,B,0,10,372,53.534946236559136,53.534946236559136,1.0,b6608b3043d70643ad35bac8166c320fbfcf3550adce2027ab3b7f8b4047f8cb,A_a025_s015_q2,A,candidate_a,0.25,0.15,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
